Item_Enemy_50,Naydra's Claw
Item_Enemy_51,Shard of Naydra's Fang
Item_Enemy_53,Farosh's Scale
Item_Enemy_54,Farosh's Claw
Item_Enemy_55,Shard of Farosh's Fang
Item_Enemy_57,Octo Balloon
Item_Enemy_58,Fire-Breath Lizalfos Horn
Item_Enemy_59,Ice-Breath Lizalfos Horn
Item_Enemy_60,Electric Lizalfos Horn
Item_Enemy_64,Boss Bokoblin Horn
Item_Enemy_66,Aerocuda Eyeball
Item_Enemy_67,Captain Construct I Horn
Item_Enemy_69,Gibdo Bone
Item_Enemy_77,Bokoblin Horn
Item_Enemy_78,Blue Bokoblin Horn
Item_Enemy_79,Black Bokoblin Horn
Item_Enemy_80,Silver Bokoblin Horn
Item_Enemy_89,Moblin Horn
Item_Enemy_90,Blue Moblin Horn
Item_Enemy_91,Black Moblin Horn
Item_Enemy_92,Silver Moblin Horn
Item_Enemy_Base,MsgNotFound
Item_FishGet_A,Hyrule Bass
Item_FishGet_AA,Ancient Arowana
Item_FishGet_AC,Glowing Cave Fish
Item_FishGet_B,Hearty Bass
Item_FishGet_C,Chillfin Trout
Item_FishGet_D,Voltfin Trout
Item_FishGet_E,Mighty Carp
Item_FishGet_F,Mighty Porgy
Item_FishGet_G,Armored Porgy
Item_FishGet_H,Armored Carp
Item_FishGet_I,Hearty Salmon
Item_FishGet_J,Sizzlefin Trout
Item_FishGet_L,Staminoka Bass
Item_FishGet_M,Sneaky River Snail
Item_FishGet_X,Stealthfin Trout
Item_FishGet_Z,Sanke Carp
Item_Fruit_A,Apple
Item_Fruit_B,Wildberry
Item_Fruit_B_TemporaryOwnedByNpc,Wildberry
Item_Fruit_C,Voltfruit
Item_Fruit_E,Fleet-Lotus Seeds
Item_Fruit_F,Hydromelon
Item_Fruit_F_TemporaryOwnedByNpc,Hydromelon
Item_Fruit_G,Palm Fruit
Item_Fruit_H,Mighty Bananas
Item_Fruit_I,Spicy Pepper
Item_Fruit_J,Fortified Pumpkin
Item_Fruit_J_OwnedByNpc,Fortified Pumpkin
Item_Fruit_J_TemporaryOwnedByNpc,Fortified Pumpkin
Item_Fruit_K,Acorn
Item_Fruit_L,Chickaloo Tree Nut
Item_Fruit_M,Hylian Tomato
Item_Fruit_M_OwnedByNpc,Hylian Tomato
Item_Fruit_M_TemporaryOwnedByNpc,Hylian Tomato
Item_Fruit_N,Sun Pumpkin
Item_Fruit_N_OwnedByNpc,Sun Pumpkin
Item_Fruit_N_TemporaryOwnedByNpc,Sun Pumpkin
Item_Fruit_P,Golden Apple
Item_InsectGet_K,Razorclaw Crab
Item_InsectGet_O,Ironshell Crab
Item_InsectGet_Z,Bright-Eyed Crab
Item_KingScale,King's Scale
Item_Material_01,Cane Sugar
Item_Material_02,Goron Spice
Item_Material_03,Hylian Rice
Item_Material_04,Bird Egg
Item_Material_05,Fresh Milk
Item_Material_06,Goat Butter
Item_Material_07,Tabantha Wheat
Item_Material_08,Monster Extract
Item_Material_09,Oil Jar
Item_Material_10,Hateno Cheese
Item_Material_11,Dark Clump
Item_Meat_01,Raw Meat
Item_Meat_02,Raw Prime Meat
Item_Meat_06,Raw Bird Drumstick
Item_Meat_07,Raw Bird Thigh
Item_Meat_11,Raw Gourmet Meat
Item_Meat_12,Raw Whole Bird
Item_MushroomGet_D,Rushroom
Item_MushroomGet_K,Brightcap
Item_Mushroom_A,Stamella Shroom
Item_Mushroom_B,Chillshroom
Item_Mushroom_C,Sunshroom
Item_Mushroom_D,Rushroom
Item_Mushroom_E,Hylian Shroom
Item_Mushroom_F,Hearty Truffle
Item_Mushroom_H,Zapshroom
Item_Mushroom_J,Silent Shroom
Item_Mushroom_K,Brightcap
Item_Mushroom_L,Razorshroom
Item_Mushroom_M,Ironshroom
Item_Mushroom_N,Big Hearty Truffle
Item_Mushroom_O,Endura Shroom
Item_Mushroom_P,Skyshroom
Item_Ore_A,Diamond
Item_Ore_B,Ruby
Item_Ore_B_Bundle_A,Ruby
Item_Ore_B_GoronDisplay,Ruby
Item_Ore_C,Sapphire
Item_Ore_C_Bundle_A,Sapphire
Item_Ore_D,Topaz
Item_Ore_D_Bundle_A,Topaz
Item_Ore_E,Opal
Item_Ore_E_Bundle_B,Opal
Item_Ore_F,Amber
Item_Ore_G,Luminous Stone
Item_Ore_H,Rock Salt
Item_Ore_I,Flint
Item_Ore_J,Star Fragment
Item_Ore_L,Zonaite
Item_Ore_M,Large Zonaite
Item_PlantGet_A,Hyrule Herb
Item_PlantGet_B,Hearty Radish
Item_PlantGet_C,Big Hearty Radish
Item_PlantGet_E,Cool Safflina
Item_PlantGet_F,Warm Safflina
Item_PlantGet_G,Mighty Thistle
Item_PlantGet_H,Armoranth
Item_PlantGet_I,Blue Nightshade
Item_PlantGet_J,Silent Princess
Item_PlantGet_L,Electric Safflina
Item_PlantGet_M,Swift Carrot
Item_PlantGet_O,Swift Violet
Item_PlantGet_Q,Endura Carrot
Item_PlantGet_R,Sundelion
Item_PlantGet_S,Stambulb
Item_PlantGet_U,Korok Frond
Item_Plant_A,Hyrule Herb
Item_Plant_B,Hearty Radish
Item_Plant_B_TemporaryOwnedByNpc,Hearty Radish
Item_Plant_C,Big Hearty Radish
Item_Plant_C_TemporaryOwnedByNpc,Big Hearty Radish
Item_Plant_E,Cool Safflina
Item_Plant_F,Warm Safflina
Item_Plant_G,Mighty Thistle
Item_Plant_H,Armoranth
Item_Plant_I,Blue Nightshade
Item_Plant_I_OwnedByNpc,Blue Nightshade
Item_Plant_J,Silent Princess
Item_Plant_J_OwnedByNpc,Silent Princess
Item_Plant_L,Electric Safflina
Item_Plant_M,Swift Carrot
Item_Plant_M_OwnedByNpc,Swift Carrot
Item_Plant_M_TemporaryOwnedByNpc,Swift Carrot
Item_Plant_O,Swift Violet
Item_Plant_Q,Endura Carrot
Item_Plant_Q_TemporaryOwnedByNpc,Endura Carrot
Item_Plant_R,Sundelion
Item_Plant_R_Kakariko008,Sundelion
Item_Plant_S,Stambulb
Item_RoastFish_01,Roasted Bass
Item_RoastFish_01_L,Roasted Bass
Item_RoastFish_02,Roasted Hearty Bass
Item_RoastFish_03,Roasted Trout
Item_RoastFish_03_C,Roasted Trout
Item_RoastFish_03_D,Roasted Trout
Item_RoastFish_03_J,Roasted Trout
Item_RoastFish_04,Roasted Hearty Salmon
Item_RoastFish_07,Roasted Carp
Item_RoastFish_07_E,Roasted Carp
Item_RoastFish_07_Z,Roasted Carp
Item_RoastFish_09,Roasted Porgy
Item_RoastFish_09_F,Roasted Porgy
Item_RoastFish_13,Sneaky River Escargot
Item_RoastFish_15,Blackened Crab
Item_RoastFish_15_K,Blackened Crab
Item_RoastFish_15_O,Blackened Crab
Item_RoastFish_16,Roasted Arowana
Item_RoastFish_18,Roasted Cave Fish
Item_Roast_01,Seared Steak
Item_Roast_02,Roasted Bird Drumstick
Item_Roast_03,Baked Apple
Item_Roast_04,Toasty Stamella Shroom
Item_Roast_05,Toasted Hearty Truffle
Item_Roast_06,Toasty Hylian Shroom
Item_Roast_07,Roasted Wildberry
Item_Roast_08,Roasted Voltfruit
Item_Roast_10,Baked Palm Fruit
Item_Roast_11,Roasted Mighty Bananas
Item_Roast_12,Roasted Hydromelon
Item_Roast_13,Charred Pepper
Item_Roast_15,Baked Fortified Pumpkin
Item_Roast_16,Roasted Lotus Seeds
Item_Roast_18,Roasted Radish
Item_Roast_19,Roasted Big Radish
Item_Roast_24,Roasted Swift Carrot
Item_Roast_27,Roasted Mighty Thistle
Item_Roast_28,Roasted Armoranth
Item_Roast_31,Toasty Chillshroom
Item_Roast_32,Toasty Sunshroom
Item_Roast_33,Toasty Zapshroom
Item_Roast_36,Toasty Rushroom
Item_Roast_37,Toasty Razorshroom
Item_Roast_38,Toasty Ironshroom
Item_Roast_39,Toasty Silent Shroom
Item_Roast_40,Seared Prime Steak
Item_Roast_41,Roasted Bird Thigh
Item_Roast_45,Seared Gourmet Steak
Item_Roast_46,Roasted Whole Bird
Item_Roast_48,Roasted Acorn
Item_Roast_49,Toasted Big Hearty Truffle
Item_Roast_50,Roasted Endura Carrot
Item_Roast_51,Campfire Egg
Item_Roast_52,Roasted Tree Nut
Item_Roast_53,Toasty Endura Shroom
Item_Roast_54,Roasted Hylian Tomato
Item_Roast_55,Baked Sun Pumpkin
Item_Roast_56,Toasty Skyshroom
Item_Roast_58,Toasty Brightcap
Item_Roast_59,Baked Golden Apple
Item_Weapon_01,Ancient Blade
KeySmall,Small Key
Kibako_Contain_01,MsgNotFound
Kibako_Contain_01_NoRespawn,MsgNotFound
Kibako_Contain_HorseRace,MsgNotFound
LakeSideHatago_PhotographTarget,Floria Falls on a clear day
LightBallBud_Large,MsgNotFound
LightBallBud_Small,MsgNotFound
LightBall_Large,Giant Brightbloom Seed
LightBall_Large_NoReaction,Giant Brightbloom Seed
LightBall_Large_Pile_A_01,Giant Brightbloom Seed
LightBall_Large_Pile_A_02,Giant Brightbloom Seed
LightBall_Small,Brightbloom Seed
LightBall_Small_NoReaction,Brightbloom Seed
LightBall_Small_Pile_A_01,Brightbloom Seed
LightBall_Small_Pile_A_02,Brightbloom Seed
LightFootprint,MsgNotFound
LightFruit,Dazzlefruit
LostMemoryInUotori_PhotographTarget,Hyrule's finest sunrise
Mannequin_001_Head,Hylian Hood
Mannequin_001_Lower,Hylian Trousers
Mannequin_001_Upper,Hylian Tunic
Mannequin_003_Head,Stealth Mask
Mannequin_003_Lower,Stealth Tights
Mannequin_003_Upper,Stealth Chest Guard
Mannequin_004_Head,Snowquill Headdress
Mannequin_004_Lower,Snowquill Trousers
Mannequin_004_Upper,Snowquill Tunic
Mannequin_005_Head,Flamebreaker Helm
Mannequin_005_Lower,Flamebreaker Boots
Mannequin_005_Upper,Flamebreaker Armor
Mannequin_006_Head,Desert Voe Headband
Mannequin_006_Lower,Desert Voe Trousers
Mannequin_006_Upper,Desert Voe Spaulder
Mannequin_008_Head,Radiant Mask
Mannequin_008_Lower,Radiant Tights
Mannequin_008_Upper,Radiant Shirt
Mannequin_012_Upper,Royal Guard Uniform
Mannequin_014_Head,Cece Hat
Mannequin_014_Head_OnDisplay,Cece Hat
Mannequin_016_Head,Yiga Mask
Mannequin_016_Lower,Yiga Tights
Mannequin_016_Upper,Yiga Armor
Mannequin_017_Head,Mystic Headpiece
Mannequin_017_Lower,Mystic Trousers
Mannequin_017_Upper,Mystic Robe
Mannequin_025_Lower,Sand Boots
Mannequin_026_Lower,Snow Boots
Mannequin_029_Head,Moblin Mask
Mannequin_030_Head,Lizalfos Mask
Mannequin_031_Head,Lynel Mask
Mannequin_032_Head,Horriblin Mask
Mannequin_033_Head,Froggy Hood
Mannequin_033_Lower,Froggy Leggings
Mannequin_033_Upper,Froggy Sleeve
MiasmaSwarm,Phantom Ganon
MiasmaSwarm_DekuTree,Phantom Ganon
MiasmaSwarm_LastDungeon,Phantom Ganon
MinusObj_TreeGeneralleaf_E_01,MsgNotFound
MinusRupee_00,Poe
MinusRupee_01,Large Poe
MinusRupee_02,Grand Poe
NewHyruleWestHatago_01_PhotographTarget,Geoglyph
NewHyruleWestHatago_01_PhotographTarget_10,Geoglyph
NewHyruleWestHatago_01_PhotographTarget_11,Geoglyph
NewHyruleWestHatago_01_PhotographTarget_2,Geoglyph
NewHyruleWestHatago_01_PhotographTarget_3,Geoglyph
NewHyruleWestHatago_01_PhotographTarget_4,Geoglyph
NewHyruleWestHatago_01_PhotographTarget_5,Geoglyph
NewHyruleWestHatago_01_PhotographTarget_6,Geoglyph
NewHyruleWestHatago_01_PhotographTarget_7,Geoglyph
NewHyruleWestHatago_01_PhotographTarget_8,Geoglyph
NewHyruleWestHatago_01_PhotographTarget_9,Geoglyph
NormalArrow,Arrow
NorthHatelHatago_PhotographTarget,Ring Ruins
NorthHatelHatago_PhotographTarget_2,Ring Ruins
Npc_AkkareRoad_AncientAssistant,Bougan
Npc_AncientAssistant003_K1,Tauro
Npc_AncientDoctor,Purah
Npc_AncientDoctor_Hateno,Robbie
NPC_artist_000,Pikango
NPC_artist_001,Pikango
NPC_artist_Eldin,Pikango
NPC_artist_Firone,Pikango
NPC_artist_GerudoCanyon,Pikango
NPC_artist_Hebura,Pikango
NPC_artist_HyruleRidge,Pikango
Npc_Assassin_Senior_00,Master Kohga
Npc_Assassin_Senior_01,Master Kohga
Npc_Assassin_Zelda,Zelda
Npc_Attacked02_001,Savrey
Npc_Attacked02_002,Kaffi
Npc_Attacked02_003,Nars
Npc_Attacked02_004,Wadder
Npc_Attacked_002,Dillie
Npc_Attacked_002_Scholar,Dillie
Npc_Attacked_003,Regan
Npc_Attacked_003_Pants,Regan
Npc_Attacked_004,Tye
Npc_Attacked_005,Chabi
Npc_Attacked_006,Mils
Npc_Attacked_007,Jora
Npc_Attacked_007_Pants,Jora
Npc_Attacked_008,Nat
Npc_Attacked_008_Road,Nat
Npc_Attacked_009,Meghyn
Npc_Attacked_009_Road,Meghyn
Npc_Attacked_011,Mina
Npc_BaseCampSoldier_Hylia004,Jasz
Npc_BaseCampSoldier_Hylia004_Pants,Jasz
Npc_BaseCamp_Assistant,Josha
Npc_BaseCamp_Gerudo002,Jirba
Npc_BaseCamp_Gerudo002_Mercenary,Jirba
Npc_BaseCamp_Zora001,Numien
Npc_BaseCamp_Zora001_01,Numien
Npc_BaseCamp_Zora003,Tie
Npc_BaseCamp_Zora003_Venom,Tie
Npc_BaseCamp_Zora004,Capelo
Npc_BaseCamp_Zora004_Venom,Capelo
Npc_Bowling,Pondo
Npc_Bowling_SnowfieldHatago,Pondo
Npc_Cannon02_01,Sawson
Npc_Cannon02_02,Billson
Npc_Cannon03_02,Billson
Npc_Cannon04_01,Sawson
Npc_Cannon04_02,Billson
Npc_Cannon05_01,Sawson
Npc_Cannon05_02,Billson
Npc_Cannon06_02,Billson
Npc_Cannon06_03,Billson
Npc_Cannon07_02,Billson
Npc_Cannon08_02,Billson
Npc_Cannon09_01,Sawson
Npc_Cannon09_01_AfterRepair,Sawson
Npc_Cannon09_02,Billson
Npc_Cannon10_02,Billson
Npc_Cannon11_02,Billson
Npc_Cannon12_02,Billson
Npc_Cannon12_03,Billson
Npc_Cannon13_01,Elmerson
Npc_Cannon13_02,Billson
Npc_Cannon13_03,Elmerson
Npc_Cannon14_02,Billson
Npc_Cannon15_02,Billson
Npc_Cannon_01_Pants,Sawson
Npc_Cannon_02,Billson
Npc_Cannon_03,Elmerson
Npc_CraftSignboard001,Addison
Npc_CraftSignboard_Complete,Addison
Npc_DeathEastHatago_002,Kima
Npc_DeathEastHatago_002_HotSpring,Kima
Npc_DeathMt001,Mayro
Npc_DeathMt001_SnowfieldHatago,Mayro
Npc_DressFairy_00,Great Fairy Cotera
Npc_DressFairy_01,Great Fairy Mija
Npc_DressFairy_02,Great Fairy Kaysa
Npc_DressFairy_03,Great Fairy Tera
Npc_FakeZelda_Assassin,Zelda
Npc_FaronWoods006_Road,Brigo
Npc_FirstColony004,Dai
Npc_FirstColony004_RiverSide,Dai
Npc_FutagoRoad_AncientAssistant,Lammz
Npc_Gaman01,Bayge
Npc_Gaman02,Heehl
Npc_Gaman03,Kabetta
Npc_Ganondorf_Human,Demon King Ganondorf
Npc_GerudoCanyon002,Barles
Npc_GerudoCanyon003,Rahdo
Npc_GerudoDesert001,Sudrey
Npc_GerudoDesert001_Minigame,Sudrey
Npc_GerudoGate_AncientAssistant001,Nenea
Npc_GerudoGate_AncientAssistant002,Livo
Npc_GerudoGate_AncientAssistant003,Fenlin
Npc_GerudoGate_AncientAssistant004,Guspar
Npc_Gerudo_Hylia001,Platt
Npc_Gerudo_Queen_Young,Riju
Npc_Goron006,Bludo
Npc_Goron009,Gonguron
Npc_Goron010,Bladon
Npc_Goron013,Goron soaking in hot springs
Npc_Goron013_SageOfFire,Goron soaking in hot springs
Npc_Goron014,Goron soaking in hot springs
Npc_Goron014_SageOfFire,Goron soaking in hot springs
Npc_Goron015,Goron soaking in hot springs
Npc_Goron021,Bargoh
Npc_Goron021_AfterSage,Bargoh
Npc_Goron022,Krane
Npc_Goron022_AfterSage,Krane
Npc_Goron032,Goron soaking in hot springs
Npc_Goron051,Kresh
Npc_Goron_Yunbo,Yunobo
Npc_Goron_Yunbo_AfterSage,Yunobo
Npc_Goron_Yunbo_Sage,Yunobo
Npc_Goron_Yunbo_Sage_Puppet,Yunobo
Npc_HatenoGate002,Mimos
Npc_HatenoGate002_Road,Mimos
Npc_HatenoGate003,Garill
Npc_HatenoRoad_AncientAssistant,Lourda
Npc_HatenoVillage030,Karson
Npc_HatenoVillage032,Bolson
Npc_HiddenKorokFly,Korok
Npc_HiddenKorokGround,Korok
Npc_HighMountain001,Tulin
Npc_HighMountain004,Kaneli
Npc_HorseBuyer_01,Nembis
Npc_HorseBuyer_01_01,Nembis
Npc_HorseBuyer_03,Parga
Npc_HorseBuyer_04,Doritt
Npc_HutagoHatago_Woman_01,Sagessa
NPC_Hylia_MercenarySoldier_Flag,MsgNotFound
Npc_Hylia_Newspaper,MsgNotFound
Npc_HyruleDepthHatago006,Aliza
Npc_HyruleDepthHatago006_Road,Aliza
Npc_HyruleWestHatago001,Zumi
Npc_HyruleWestHatago002,Garshon
Npc_HyruleWestHatago002_Road,Garshon
NPC_Item_Plant_M,Swift Carrot
NPC_Item_Roast_24,Roasted Swift Carrot
Npc_Kakariko002_01,Paya
Npc_Kakariko005,Cado
Npc_Kakariko005_Dungeon046,Cado
Npc_Kakariko005_GerudoVillage,Cado
Npc_Kakariko005_GoronCity,Cado
Npc_Kakariko005_GP06,Cado
Npc_Kakariko005_Guide,Cado
Npc_Kakariko005_LostTemple,Cado
Npc_kakariko005_NewMaritta,Cado
Npc_Kakariko005_RitoVillage,Cado
Npc_Kakariko005_Zora,Cado
Npc_Kakariko016,Lasli
Npc_Kakariko016_Hateno,Lasli
Npc_KarakaraRoad_AncientAssistant,Senia
Npc_Lanayru003,Douma
Npc_LanayruRoad_AncientAssistant,Drant
Npc_MercenarySoldier_Hylia002,Sawtu
Npc_MercenarySoldier_Hylia002A,Mashmo
Npc_MercenarySoldier_Hylia002B,Derbos
Npc_MercenarySoldier_Hylia002B_BaseCamp,Derbos
Npc_MercenarySoldier_Hylia003,Wingo
Npc_MercenarySoldier_Hylia003A,Yutas
Npc_MercenarySoldier_Hylia003B,Landi
Npc_MercenarySoldier_Hylia003B_BaseCamp,Landi
Npc_MercenarySoldier_Hylia004,Flahva
Npc_MercenarySoldier_Hylia004A,Sharce
Npc_MercenarySoldier_Hylia005,Purpen
Npc_MercenarySoldier_Hylia005A,Raseno
Npc_MiniGame_Crosscountry,Konba
Npc_MiniGame_Crosscountry_Road,Konba
Npc_MS_Hylia002_CoH,Sawtu
Npc_MS_Hylia003A_CoH,Yutas
Npc_MS_Hylia003_CoH,Wingo
Npc_MS_Hylia004A_CoH,Sharce
Npc_MS_Hylia004_CoH,Flahva
Npc_MS_Hylia005A_CoH,Raseno
Npc_MS_Hylia005_CoH,Purpen
Npc_NewVolcanicRoad_AncientAssistant,Sango
Npc_NewVolcanicRoad_AncientAssistantNormal,Sango
Npc_NorthHatelHatago001,Izra
Npc_NorthHateru_around001,Benny
Npc_oasis006,Romah
Npc_oasis007,Buliara
Npc_oasis008,Pritana
Npc_oasis011,Makure
Npc_oasis012,Cara
Npc_oasis013,Kalani
Npc_oasis014,Rima
Npc_oasis015,Saula
Npc_oasis017,Pearle
Npc_oasis018,Nellie
Npc_oasis022,Fegran
Npc_oasis050,Rhondson
Npc_OasisMilk_A,Yaido
Npc_OasisMilk_A_InUG,Yaido
Npc_OasisMilk_B,Sumati
Npc_OasisMilk_B_InUG,Sumati
Npc_OasisMilk_C,Pyra
Npc_OasisMilk_C_InUG,Pyra
Npc_OldKorok,Hestu
Npc_Orchestra_BT_F,Pyper
Npc_Orchestra_BT_F_Road,Pyper
Npc_Orchestra_M_00,Mastro
Npc_Orchestra_M_00_FairyCotera,Mastro
Npc_Orchestra_M_00_FairyMisure,Mastro
Npc_Orchestra_M_00_FairySiza,Mastro
Npc_Orchestra_M_00_FairyTela,Mastro
Npc_Orchestra_M_H,Eustus
Npc_Orchestra_M_H_Road,Eustus
Npc_Orchestra_M_P,Beetz
Npc_Orchestra_M_P_Road,Beetz
Npc_Raul,Rauru
Npc_Raul_01,Rauru
Npc_Raul_02,Rauru
Npc_Raul_03,Rauru
Npc_Raul_04,Rauru
Npc_Raul_05,Rauru
Npc_Raul_06,Rauru
Npc_Raul_07,Rauru
Npc_Raul_InDungeon,Rauru
Npc_RaumiGolem_Sage,Mineru
Npc_RidgeRoad_AncientAssistant,Lecia
Npc_RidgeRoad_AncientAssistant_StableHostel,Lecia
Npc_Rito_Postman_001,Penn
Npc_Rito_Postman_0013,Penn
Npc_Rito_Postman_002,Penn
Npc_Rito_Postman_003,Penn
Npc_Rito_Postman_004,Penn
Npc_Rito_Postman_005,Penn
Npc_Rito_Postman_006,Penn
Npc_Rito_Postman_007,Penn
Npc_Rito_Postman_008,Penn
Npc_Rito_Postman_010,Penn
Npc_Rito_Postman_011,Penn
Npc_Rito_Postman_012,Penn
Npc_Rito_Postman_013,Penn
Npc_Rito_Postman_014,Penn
Npc_Rito_Postman_015,Penn
Npc_Road_002,Mezer
Npc_Road_002_Road,Mezer
Npc_Road_005,Kanny
Npc_Road_005_BeforeSage,Kanny
Npc_Road_011,Kyra
Npc_Road_011_Road,Kyra
Npc_Road_013,Meeshy
Npc_Road_013_01,Meeshy
Npc_Road_013_02,Meeshy
Npc_Road_013_04,Meeshy
Npc_Road_013_05,Meeshy
Npc_Road_013_06,Meeshy
Npc_Road_013_07,Meeshy
Npc_Road_013_08,Meeshy
Npc_Road_013_09,Meeshy
Npc_Road_013_10,Meeshy
Npc_Road_015,Chumin
Npc_Road_015_Road,Chumin
Npc_Road_015_Road_Hateno,Chumin
Npc_Road_017,Glendo
Npc_Road_026,Spoone
Npc_Road_026_Road,Spoone
Npc_Road_031,Maypin
Npc_Road_031_TamourHatago,Maypin
Npc_Road_037,Falmark
Npc_Road_037_Traveller,Falmark
Npc_Road_041,Pitar
Npc_Road_041_Road,Pitar
Npc_Road_045,Lonni
Npc_Road_045_Road,Lonni
Npc_SmallOasis007,Nobiro
Npc_SmallOasis012,Konora
Npc_SmallOasis012_Cherry,Konora
Npc_Strange_Beacon,Moza
Npc_TabanthaRoad_AncientAssistant,Juga
Npc_TabanthaRoad_AncientAssistant_SnowfieldHatago,Juga
Npc_TamourHatago004,Hoz
Npc_TripMaster_00,Beedle
Npc_TripMaster_01,Beedle
Npc_TripMaster_02,Beedle
Npc_TripMaster_03,Beedle
Npc_TripMaster_04,Beedle
Npc_TripMaster_05,Beedle
Npc_TripMaster_07,Beedle
Npc_TripMaster_08,Beedle
Npc_TripMaster_09,Beedle
Npc_TripMaster_10,Beedle
Npc_TripMaster_11,Beedle
Npc_TripMaster_12,Beedle
Npc_TripMaster_13,Beedle
Npc_TripMaster_14,Beedle
Npc_Tulin_Sage,Tulin
Npc_UMiiVillage031,Hudson
Npc_UMiiVillage033,Mattison
Npc_UMiiVillage033_Gerudo,Mattison
Npc_ValleyVillage010,Teba
Npc_VolcanicRoad_AncientAssistant,Bissi
Npc_VolcanicRoad_AncientAssistant_StableHostel,Bissi
Npc_Wanderer,Impa
Npc_Wanderer_Dungeon046,Impa
Npc_Wanderer_GerudoVillage,Impa
Npc_Wanderer_GoronCity,Impa
Npc_Wanderer_GP06,Impa
Npc_Wanderer_Kakariko,Impa
Npc_Wanderer_LostTemple,Impa
Npc_Wanderer_RitoVillage,Impa
Npc_Wanderer_Zora,Impa
Npc_Zelda_Black_Chase,MsgNotFound
Npc_Zelda_Black_Event,MsgNotFound
Npc_Zelda_Opening,Zelda
Npc_Zelda_Torch,MsgNotFound
Npc_Zonau_Golem_Servant_FirstIsland_00,Steward Construct
Npc_Zonau_Golem_Servant_FirstIsland_01,MsgNotFound
Npc_Zonau_Golem_Servant_FirstIsland_02,Ranger Construct
Npc_Zonau_Golem_Servant_FirstIsland_03,Culinary Construct
Npc_Zonau_Golem_Servant_FirstIsland_04,Ranger Construct
Npc_Zonau_Golem_Servant_FirstIsland_06,Maker Construct
Npc_Zonau_Golem_Servant_FirstIsland_07,Maker Construct
Npc_Zonau_Golem_Servant_FirstIsland_08,Mining Construct
Npc_Zonau_Golem_Servant_FirstIsland_09,MsgNotFound
Npc_Zonau_Golem_Servant_FirstIsland_10,Steward Construct
Npc_Zonau_Golem_Servant_FirstIsland_11,Steward Construct
Npc_Zonau_Golem_Servant_FirstIsland_12,Maker Construct
Npc_Zonau_Golem_Servant_FirstIsland_13,Maker Construct
Npc_Zonau_Golem_Servant_FirstIsland_14,Maker Construct
Npc_Zonau_Golem_Servant_FirstIsland_15,Mining Construct
Npc_Zonau_Golem_Servant_FirstIsland_16,Mining Construct
Npc_Zonau_Golem_Servant_FirstIsland_17,Ranger Construct
Npc_Zonau_Golem_Servant_FirstIsland_18,Maker Construct
Npc_Zonau_Golem_Servant_FirstIsland_19,Steward Construct
Npc_Zonau_Golem_Servant_FirstIsland_20,Steward Construct
Npc_Zonau_Golem_Servant_FirstIsland_21,Forge Construct
Npc_Zonau_Golem_Servant_FirstIsland_23,Maker Construct
Npc_Zonau_Golem_Servant_MainField0001,Steward Construct
Npc_Zonau_Golem_Servant_Minus0001,Steward Construct
Npc_Zonau_Golem_Servant_Minus0002,Steward Construct
Npc_Zonau_Golem_Servant_Minus0003,Steward Construct
Npc_Zonau_Golem_Servant_Minus0004,Steward Construct
Npc_Zonau_Golem_Servant_Minus0005,Steward Construct
Npc_Zonau_Golem_Servant_Minus0006,Steward Construct
Npc_Zonau_Golem_Servant_Minus0007,Steward Construct
Npc_Zonau_Golem_Servant_Minus0008,Steward Construct
Npc_Zonau_Golem_Servant_Minus0009,Steward Construct
Npc_Zonau_Golem_Servant_Minus0010,Steward Construct
Npc_Zonau_Golem_Servant_Minus0012,Forge Construct
Npc_Zonau_Golem_Servant_Minus0013,Forge Construct
Npc_Zonau_Golem_Servant_Minus0014,Forge Construct
Npc_Zonau_Golem_Servant_Minus0015,Forge Construct
Npc_Zonau_Golem_Servant_Minus0016,Forge Construct
Npc_Zonau_Golem_Servant_Minus0017,Forge Construct
Npc_Zonau_Golem_Servant_Minus0018,Forge Construct
Npc_Zonau_Golem_Servant_Minus0019,Forge Construct
Npc_Zonau_Golem_Servant_Minus0020,Forge Construct
Npc_Zonau_Golem_Servant_Minus0021,Steward Construct
Npc_Zonau_Golem_Servant_Minus0022,Steward Construct
Npc_Zonau_Golem_Servant_Minus0024,Steward Construct
Npc_Zonau_Golem_Servant_Minus0025,Steward Construct
Npc_Zonau_Golem_Servant_Minus0026,Forge Construct
Npc_Zonau_Golem_Servant_Shrine_00,Steward Construct
Npc_Zonau_Golem_Servant_Shrine_01,Steward Construct
Npc_Zonau_Golem_Servant_SkyIsland0001,Steward Construct
Npc_Zonau_Golem_Servant_SkyIsland0002,Steward Construct
Npc_Zonau_Golem_Servant_SkyIsland0003,Steward Construct
Npc_Zonau_Golem_Servant_ZonauChallenge_00,Caretaker Construct
Npc_Zonau_Golem_Servant_ZonauChallenge_01,Smithing Construct
Npc_Zonau_Golem_Servant_ZonauChallenge_02,Mining Construct
Npc_Zonau_RaumiGolem,Mineru
Npc_Zora001,Tottika
Npc_Zora001_Venom,Tottika
Npc_Zora002,Cleff
Npc_Zora003,Dorephan
Npc_Zora003_Venom,Dorephan
Npc_Zora004,Muzu
Npc_Zora006,Fronk
Npc_Zora006_Cleaning,Fronk
Npc_Zora010,Mei
Npc_Zora010_SkyField,Mei
Npc_Zora013,Ledo
Npc_Zora013_01,Ledo
Npc_Zora013_Cleaning,Ledo
Npc_Zora014,Seggin
Npc_Zora020,Kayden
Npc_Zora025,Tona
